element,atomic_number,source_recipe_dir,source_filename,source_format,all_source_formats,precision_digits_per_format,library_family,source_name,cfour_name,label_suffix,cfour_label,n_contracted,n_primitives,max_L,contracted_composition,primitive_composition,name_transformation,validation,cfour_file
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1725;gaussian:1725;nwchem:1725,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Ta:aug-cc-pVTZ-ccECP,22,154,g,"6s,6p,5d,3f,2g","14s,14p,14d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.aug-cc-pVTZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2764;gaussian:2764;nwchem:2764,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Ta:cc-pCV5Z-ccECP,40,244,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,15d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pCV5Z.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1247;gaussian:1247;nwchem:1247,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Ta:cc-pCVDZ-ccECP,16,112,f,"5s,5p,4d,2f","14s,14p,14d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pCVDZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2248;gaussian:2248;nwchem:2248,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Ta:cc-pCVQZ-ccECP,32,200,h,"8s,8p,7d,4f,3g,2h","15s,15p,15d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pCVQZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1744;gaussian:1744;nwchem:1744,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Ta:cc-pCVTZ-ccECP,25,157,g,"7s,7p,6d,3f,2g","15s,15p,15d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pCVTZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2710;gaussian:2710;nwchem:2710,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Ta:cc-pV5Z-ccECP,30,234,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,13d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pV5Z.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1223;gaussian:1223;nwchem:1223,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ta:cc-pVDZ-ccECP,12,108,f,"4s,4p,3d,1f","13s,13p,13d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pVDZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2197;gaussian:2197;nwchem:2197,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ta:cc-pVQZ-ccECP,23,191,h,"6s,6p,5d,3f,2g,1h","13s,13p,13d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pVQZ.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1700;gaussian:1700;nwchem:1700,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ta:cc-pVTZ-ccECP,17,149,g,"5s,5p,4d,2f,1g","13s,13p,13d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ta/Ta.cc-pVTZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1581;gaussian:1581;nwchem:1581,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Tb:aug-cc-pCVDZ-ccECP,25,145,g,"6s,6p,5d,5f,3g","15s,15p,15d,15f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pCVDZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2901;gaussian:2901;nwchem:2901,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Tb:aug-cc-pCVQZ-ccECP,42,258,i,"8s,8p,7d,7f,5g,4h,3i","15s,15p,15d,15f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pCVQZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2223;gaussian:2223;nwchem:2223,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Tb:aug-cc-pCVTZ-ccECP,33,201,h,"7s,7p,6d,6f,4g,3h","15s,15p,15d,15f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pCVTZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1540;gaussian:1540;nwchem:1540,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Tb:aug-cc-pVDZ-ccECP,20,140,g,"5s,5p,4d,4f,2g","14s,14p,14d,14f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pVDZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2846;gaussian:2846;nwchem:2846,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Tb:aug-cc-pVQZ-ccECP,35,251,i,"7s,7p,6d,6f,4g,3h,2i","14s,14p,14d,14f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pVQZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2179;gaussian:2179;nwchem:2179,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Tb:aug-cc-pVTZ-ccECP,27,195,h,"6s,6p,5d,5f,3g,2h","14s,14p,14d,14f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.aug-cc-pVTZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1552;gaussian:1552;nwchem:1552,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Tb:cc-pCVDZ-ccECP,20,140,g,"5s,5p,4d,4f,2g","14s,14p,14d,14f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pCVDZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2859;gaussian:2859;nwchem:2859,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Tb:cc-pCVQZ-ccECP,35,251,i,"7s,7p,6d,6f,4g,3h,2i","14s,14p,14d,14f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pCVQZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2188;gaussian:2188;nwchem:2188,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Tb:cc-pCVTZ-ccECP,27,195,h,"6s,6p,5d,5f,3g,2h","14s,14p,14d,14f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pCVTZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1511;gaussian:1511;nwchem:1511,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Tb:cc-pVDZ-ccECP,15,135,g,"4s,4p,3d,3f,1g","13s,13p,13d,13f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pVDZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2804;gaussian:2804;nwchem:2804,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Tb:cc-pVQZ-ccECP,28,244,i,"6s,6p,5d,5f,3g,2h,1i","13s,13p,13d,13f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pVQZ.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2144;gaussian:2144;nwchem:2144,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Tb:cc-pVTZ-ccECP,21,189,h,"5s,5p,4d,4f,2g,1h","13s,13p,13d,13f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Tb/Tb.cc-pVTZ.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:392;gaussian:392;nwchem:392,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Te:aug-cc-pV5Z-ccECP,26,44,h,"6s,6p,5d,4f,3g,2h","15s,15p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.aug-cc-pV5Z.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pV6Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:445;gaussian:445;nwchem:445,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,Te:aug-cc-pV6Z-ccECP,34,52,i,"7s,7p,6d,5f,4g,3h,2i","16s,16p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.aug-cc-pV6Z.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:268;gaussian:268;nwchem:268,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Te:aug-cc-pVDZ-ccECP,8,26,d,"3s,3p,2d","12s,12p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.aug-cc-pVDZ.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:344;gaussian:344;nwchem:344,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Te:aug-cc-pVQZ-ccECP,19,37,g,"5s,5p,4d,3f,2g","14s,14p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.aug-cc-pVQZ.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:304;gaussian:304;nwchem:304,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Te:aug-cc-pVTZ-ccECP,13,31,f,"4s,4p,3d,2f","13s,13p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.aug-cc-pVTZ.cfour
Te,52,recipes/Te/ccECP,Te.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:354;gaussian:354;nwchem:354,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Te:cc-pV5Z-ccECP,20,38,h,"5s,5p,4d,3f,2g,1h","14s,14p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.cc-pV5Z.cfour
Te,52,recipes/Te/ccECP,Te.cc-pV6Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:403;gaussian:403;nwchem:403,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Te:cc-pV6Z-ccECP,27,45,i,"6s,6p,5d,4f,3g,2h,1i","15s,15p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.cc-pV6Z.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:250;gaussian:250;nwchem:250,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Te:cc-pVDZ-ccECP,5,23,d,"2s,2p,1d","11s,11p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.cc-pVDZ.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:314;gaussian:314;nwchem:314,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Te:cc-pVQZ-ccECP,14,32,g,"4s,4p,3d,2f,1g","13s,13p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.cc-pVQZ.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:279;gaussian:279;nwchem:279,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Te:cc-pVTZ-ccECP,9,27,f,"3s,3p,2d,1f","12s,12p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Te/Te.cc-pVTZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2690;gaussian:2690;nwchem:2690,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Ti:aug-cc-pCV5Z-ccECP,47,241,i,"10s,10p,9d,6f,5g,4h,3i","16s,16p,14d,6f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pCV5Z.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1223;gaussian:1223;nwchem:1223,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Ti:aug-cc-pCVDZ-ccECP,23,115,f,"7s,7p,6d,3f","16s,16p,14d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pCVDZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2184;gaussian:2184;nwchem:2184,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Ti:aug-cc-pCVQZ-ccECP,38,198,h,"9s,9p,8d,5f,4g,3h","16s,16p,14d,5f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pCVQZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1697;gaussian:1697;nwchem:1697,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Ti:aug-cc-pCVTZ-ccECP,30,156,g,"8s,8p,7d,4f,3g","16s,16p,14d,4f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pCVTZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2610;gaussian:2610;nwchem:2610,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Ti:aug-cc-pV5Z-ccECP,37,231,i,"8s,8p,7d,5f,4g,3h,2i","14s,14p,12d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pV5Z.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1170;gaussian:1170;nwchem:1170,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Ti:aug-cc-pVDZ-ccECP,16,108,f,"5s,5p,4d,2f","14s,14p,12d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pVDZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2112;gaussian:2112;nwchem:2112,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Ti:aug-cc-pVQZ-ccECP,29,189,h,"7s,7p,6d,4f,3g,2h","14s,14p,12d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pVQZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1635;gaussian:1635;nwchem:1635,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Ti:aug-cc-pVTZ-ccECP,22,148,g,"6s,6p,5d,3f,2g","14s,14p,12d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.aug-cc-pVTZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2656;gaussian:2656;nwchem:2656,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Ti:cc-pCV5Z-ccECP,40,234,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,13d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pCV5Z.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1208;gaussian:1208;nwchem:1208,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Ti:cc-pCVDZ-ccECP,19,111,f,"6s,6p,5d,2f","15s,15p,13d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pCVDZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2156;gaussian:2156;nwchem:2156,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Ti:cc-pCVQZ-ccECP,32,192,h,"8s,8p,7d,4f,3g,2h","15s,15p,13d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pCVQZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1676;gaussian:1676;nwchem:1676,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Ti:cc-pCVTZ-ccECP,25,151,g,"7s,7p,6d,3f,2g","15s,15p,13d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pCVTZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2576;gaussian:2576;nwchem:2576,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Ti:cc-pV5Z-ccECP,30,224,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,11d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pV5Z.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1155;gaussian:1155;nwchem:1155,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ti:cc-pVDZ-ccECP,12,104,f,"4s,4p,3d,1f","13s,13p,11d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pVDZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2084;gaussian:2084;nwchem:2084,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ti:cc-pVQZ-ccECP,23,183,h,"6s,6p,5d,3f,2g,1h","13s,13p,11d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pVQZ.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1614;gaussian:1614;nwchem:1614,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ti:cc-pVTZ-ccECP,17,143,g,"5s,5p,4d,2f,1g","13s,13p,11d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ti/Ti.cc-pVTZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2711;gaussian:2711;nwchem:2711,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,V:aug-cc-pCV5Z-ccECP,46,240,i,"10s,10p,9d,6f,5g,4h,2i","16s,16p,14d,6f,5g,4h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pCV5Z.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1234;gaussian:1234;nwchem:1234,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,V:aug-cc-pCVDZ-ccECP,23,115,f,"7s,7p,6d,3f","16s,16p,14d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pCVDZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2212;gaussian:2212;nwchem:2212,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,V:aug-cc-pCVQZ-ccECP,38,198,h,"9s,9p,8d,5f,4g,3h","16s,16p,14d,5f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pCVQZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1714;gaussian:1714;nwchem:1714,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,V:aug-cc-pCVTZ-ccECP,30,156,g,"8s,8p,7d,4f,3g","16s,16p,14d,4f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pCVTZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2641;gaussian:2641;nwchem:2641,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,V:aug-cc-pV5Z-ccECP,37,231,i,"8s,8p,7d,5f,4g,3h,2i","14s,14p,12d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pV5Z.cfour
V,23,recipes/V/ccECP,V.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1181;gaussian:1181;nwchem:1181,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,V:aug-cc-pVDZ-ccECP,16,108,f,"5s,5p,4d,2f","14s,14p,12d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pVDZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2143;gaussian:2143;nwchem:2143,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,V:aug-cc-pVQZ-ccECP,29,189,h,"7s,7p,6d,4f,3g,2h","14s,14p,12d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pVQZ.cfour
V,23,recipes/V/ccECP,V.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1652;gaussian:1652;nwchem:1652,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,V:aug-cc-pVTZ-ccECP,22,148,g,"6s,6p,5d,3f,2g","14s,14p,12d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.aug-cc-pVTZ.cfour
V,23,recipes/V/ccECP,V.cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2679;gaussian:2679;nwchem:2679,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,V:cc-pCV5Z-ccECP,39,233,i,"9s,9p,8d,5f,4g,3h,1i","15s,15p,13d,5f,4g,3h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pCV5Z.cfour
V,23,recipes/V/ccECP,V.cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1218;gaussian:1218;nwchem:1218,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,V:cc-pCVDZ-ccECP,19,111,f,"6s,6p,5d,2f","15s,15p,13d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pCVDZ.cfour
V,23,recipes/V/ccECP,V.cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2183;gaussian:2183;nwchem:2183,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,V:cc-pCVQZ-ccECP,32,192,h,"8s,8p,7d,4f,3g,2h","15s,15p,13d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pCVQZ.cfour
V,23,recipes/V/ccECP,V.cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1692;gaussian:1692;nwchem:1692,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,V:cc-pCVTZ-ccECP,25,151,g,"7s,7p,6d,3f,2g","15s,15p,13d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pCVTZ.cfour
V,23,recipes/V/ccECP,V.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2609;gaussian:2609;nwchem:2609,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,V:cc-pV5Z-ccECP,30,224,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,11d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pV5Z.cfour
V,23,recipes/V/ccECP,V.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1165;gaussian:1165;nwchem:1165,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,V:cc-pVDZ-ccECP,12,104,f,"4s,4p,3d,1f","13s,13p,11d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/V/V.cc-pVDZ.cfour
